ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,Month,Year
7.868147086,123.6608319,897.312,1.781849007,462.474215,337.1910833,13.23230789,62.76552953,2.853767349,1,10,2010
7.558854912,125.705329,752.39021,4.129522814,351.3188263,556.9562714,14.48221298,31.00723534,4.647800627,1,9,2010
7.893131973,160.6082305,580.41835,4.563008686,449.2676875,349.3132127,15.83633021,77.32232969,3.490587573,1,10,2009
7.135932648,195.5235687,1346.4208,4.881727451,298.112645,438.515587,12.34038423,38.19247335,3.898670803,1,6,2016
6.227826795,194.5001438,1149.62851,4.921146436,349.084949,337.7135686,15.30774609,37.00801254,3.738618343,1,4,2016
6.283103588,192.0765151,1620.41313,4.831552026,299.2416239,561.7611561,19.103152,56.32649662,3.775014984,1,9,2014
7.678966889,166.5186479,684.27834,2.470819678,340.2378243,508.2627539,15.12428645,84.37732322,4.333688587,1,12,2013
6.393231345,185.8171404,1635.77372,4.604014904,407.4768487,361.9477582,14.05970778,52.16241879,3.490172614,1,1,2014
6.342671183,109.0792366,1062.69798,2.091229813,316.940333,452.9952928,15.43451342,58.24173419,3.888177383,1,11,2009
6.153269413,173.7393301,555.8853,4.377542436,367.7325204,311.7500192,17.73037119,90.61935439,4.931353522,1,7,2010
8.270923066,163.6397469,1582.71361,2.096201987,283.8029671,407.0173979,15.43618468,46.68259729,3.25627469,1,4,2008
8.075494508,168.6818946,1377.46083,4.211618192,321.6964552,543.3929883,12.17667834,62.70612421,4.728123985,1,5,2007
6.467868302,193.8081211,1077.76372,3.650670796,331.2148675,552.9075895,18.28480665,62.65495596,3.338880126,1,12,2020
7.973307535,157.9274924,1821.16929,4.753573778,337.9470946,585.2226284,13.68602599,62.79727715,2.854526552,1,12,2013
6.529304448,169.333843,785.28573,3.30011206,377.1434889,441.5240883,17.77801461,93.16646544,3.021381555,1,11,2013
6.440624795,182.8022853,1536.91026,4.563008686,309.2280913,378.3175327,18.12692369,52.30154965,3.870292782,1,12,2016
6.581878202,72.29079683,1136.46154,2.792855334,356.2116144,488.4558615,14.36366131,59.95481517,2.728617352,1,11,2016
7.871961403,193.2015743,928.25966,1.920143619,288.2315179,486.5168842,8.654764784,37.35308022,3.722454851,1,1,2009
6.548020558,157.7193644,949.88417,4.563008686,298.3794584,547.3253178,17.9981601,80.63780587,4.144780873,1,6,2018
6.689361607,192.8275648,1425.41388,4.563008686,346.2250616,384.3056983,15.9616616,56.98992563,5.059361568,1,9,2022
6.643026538,172.3315842,1252.67027,1.676023496,339.3279049,616.1752428,19.39632945,73.75188269,4.270645693,1,7,2017
8.11644657,126.0508039,1227.27198,4.563008686,344.1451305,306.7843022,8.818756567,54.59124939,2.590635463,1,7,2012
6.739849728,183.573783,754.33016,3.831699249,272.5242628,474.1478985,13.89563062,59.97215953,2.770822653,1,9,2020
6.58545023,192.0413691,1934.60659,1.590207461,377.2698411,558.5264708,15.7118753,92.97576168,4.482459764,1,2,2008
8.075494508,77.48653296,539.46139,4.555023029,345.0188972,355.8793009,12.87934115,81.09874611,3.974972302,1,2,2021
8.264090516,191.3013594,1703.75035,1.723902935,259.1649652,617.144794,16.62093299,69.03845387,4.075556975,1,3,2014
6.070090952,189.0315882,994.88171,4.514934413,365.0809633,371.2119513,10.73779971,79.24503324,4.043914693,1,8,2007
8.075728508,130.733053,1997.74138,4.563008686,207.8904823,469.983324,15.43383428,48.70998869,6.083772354,1,2,2016
7.620549376,159.6955543,1250.6422,3.709943091,367.2242972,324.0456808,13.11436463,72.23652477,2.798242842,1,4,2007
6.070725661,198.712228,1522.7995,4.163895408,392.3121734,558.5264708,12.18082601,62.52127369,3.354890148,1,8,2021
8.28922427,106.3966518,715.83958,1.338227075,259.1649652,439.7015995,18.03523754,74.2992498,4.889458166,1,3,2015
7.417502637,179.8897882,1473.03707,2.790808972,433.6943202,320.3547809,18.51158554,53.30375957,4.597165512,1,12,2022
7.146019716,116.9044139,988.10185,2.956261927,335.0542435,383.4550683,10.4540293,71.32137209,4.220027671,1,3,2014
6.142384906,163.1152351,1583.49248,3.585559936,405.5273372,463.6472774,10.33998559,77.67129222,4.075556975,1,1,2018
6.565633547,183.08931,1141.86097,4.77612695,313.7765458,387.5894272,15.26474235,65.51136125,3.31462973,1,8,2018
7.33810761,195.8823131,810.94128,2.188446459,346.2853289,368.7708937,18.3676209,65.44736154,4.246388024,1,7,2021
7.332502585,174.480427,651.49344,2.902719612,324.0843341,422.3182271,9.348252155,81.55111393,3.958608984,1,11,2008
6.865125275,125.1942271,1674.15968,3.885392582,313.1270814,451.0127884,13.53940958,68.2520667,4.510578266,1,9,2009
6.491635225,182.7488198,1635.90285,4.593300153,329.3383664,365.845248,15.49528414,47.01288944,3.214286497,1,4,2016
8.485846776,139.1697436,834.72434,3.96976524,298.7372193,641.5258452,12.014243,57.78086932,5.224654834,1,4,2007
6.227841922,151.0859374,1116.80247,2.43967437,377.2538339,468.3769554,16.98166011,71.71077868,3.603089689,1,9,2016
7.501834277,143.51592,508.56922,2.100389195,317.0668424,336.4466548,10.4540293,70.76599159,4.0929659,1,5,2015
8.12749609,114.8602256,1900.96455,1.932323225,399.0529411,310.2619742,12.31894242,67.25251437,1.496100943,1,9,2008
6.252176321,163.6246234,1625.46347,1.153259094,337.9470946,451.605924,13.37614863,57.02278309,3.465331089,1,2,2020
7.736353064,110.3927786,1199.90764,2.637608246,291.9800835,459.1766823,14.1494731,53.77559173,4.72133955,1,5,2018
7.178332058,184.3851244,1436.38575,1.954473608,260.7710256,531.5214444,11.56524203,61.15029929,4.037939155,1,12,2012
7.121473951,136.2950366,1349.80299,3.414785011,282.3116407,337.7135686,3.6148567,52.90885102,5.4318367,1,2,2016
7.409155825,58.80253964,668.16479,4.283290325,315.9011216,525.8794084,18.75990224,25.52526693,4.822043564,1,9,2012
8.132736965,181.0131002,1410.50734,4.40060957,253.1584686,526.7049237,16.36472381,75.40226028,4.112322458,1,4,2016
7.482791276,159.1538598,1573.95764,1.707638846,302.3296738,441.0026117,10.02403918,76.62148876,5.176205069,1,12,2007
8.073533099,106.3252281,1048.70792,3.406931934,378.5603036,322.4906894,13.26153797,33.59203077,4.094746286,1,10,2014
6.280905113,153.0328916,942.30044,1.727448492,449.2676875,368.4549914,14.1541096,67.27220668,4.510595264,1,6,2009
6.279869447,151.9263818,1499.3425,1.608504765,389.2256729,463.7417162,13.49078768,54.49073318,4.016409562,1,7,2015
7.909805678,172.2927625,1935.43601,3.907603175,309.2176507,498.5335778,13.78257919,85.34558485,5.176205069,1,5,2008
6.30905452,164.4059043,921.20313,4.491262761,275.2404444,437.3771806,11.87837049,40.41209769,4.34273753,1,8,2013
7.120026987,158.0403984,1170.19315,3.779534078,344.5241793,475.2114605,13.35318143,56.92186165,3.377337638,1,9,2017
6.79212545,155.5535654,1114.3648,4.563008686,287.6984809,411.4711511,12.41269116,60.6137952,3.749920565,1,7,2014
6.629985036,196.9823786,1105.59206,1.771253315,317.8829005,448.6664233,13.39939183,37.76479828,2.372791477,1,5,2007
6.057068041,196.4320067,1027.87481,4.231401525,408.8559024,302.1907102,14.21581713,62.44323905,4.10736363,1,6,2015
6.706695161,197.076934,1528.56432,2.903439949,259.1649652,454.73241,15.42103353,77.13188934,3.277601364,1,3,2008
7.893818459,184.7413941,1040.43476,3.066720514,251.4434997,323.8854537,14.38834959,67.0555584,4.628974864,1,10,2015
6.477479324,188.1886961,1535.40528,4.563008686,265.3471108,370.7121076,7.024747096,60.19235078,3.626135878,1,12,2017
6.570074869,188.4454695,1324.06927,2.320936567,337.5062107,484.1229389,18.72131157,70.69906614,3.356977982,1,9,2017
6.578153965,186.1907032,968.32987,4.86467559,318.1726874,527.198675,13.51523573,84.05710054,4.977323508,1,10,2021
8.205056195,155.3214775,1448.58343,1.362365585,233.8703275,462.5351147,14.82443288,60.6122302,3.687152068,1,9,2013
8.394509585,119.0282155,1270.34158,2.619301028,324.0555922,452.0807654,15.58720585,73.64699561,4.343041373,1,1,2020
8.026773256,52.03728843,1311.76498,3.585800049,397.700065,554.5736619,13.88332895,59.45432462,4.562197671,1,11,2011
7.439749516,157.7815547,715.75467,3.740955669,386.1673844,555.5902835,19.03221887,81.37390676,3.74874691,1,7,2012
6.140965309,131.7118961,1488.4151,3.654364343,433.0215061,342.2052524,12.83670966,62.50564153,3.571862512,1,10,2019
6.80011909,198.9104878,629.5116,1.221141119,307.7044736,461.3562275,9.614106025,77.81069949,2.906589212,1,1,2013
7.754909986,184.037684,1626.65195,2.260807751,397.4696781,522.6005118,17.35258561,64.98064195,3.505300168,1,6,2008
6.623613566,154.1317831,535.13779,4.116356351,375.4340325,471.4447687,11.71382102,63.56487022,3.93382646,1,10,2009
7.548326838,146.9702452,1527.41165,2.225313549,254.0409769,392.7040818,17.94218504,57.62336769,5.122702569,1,8,2011
7.749763439,119.0282155,1562.81476,3.256452135,348.4081949,612.0949257,10.66503022,90.94494369,2.877354267,1,4,2012
6.31473403,194.4244966,1081.00632,1.89125107,324.7581837,419.3049802,12.42083384,81.76977525,4.776536255,1,1,2020
8.166770329,190.0466609,1859.07061,4.008295177,335.0542435,402.8873087,15.21692954,62.18868705,3.53559633,1,4,2016
7.889579345,163.9272419,1675.21425,2.049856273,383.4811157,491.7653132,10.85526322,64.02559032,4.814779191,1,10,2009
7.685585659,150.7782983,1874.219,1.029542077,341.6406947,517.4366759,15.87176979,69.97671925,4.173330283,1,9,2021
6.397905014,155.2714251,1510.42777,2.729187186,339.3279049,398.6479443,11.63760683,31.55501016,4.237345252,1,12,2011
7.215152135,191.8802166,1530.9756,1.820984692,339.2213512,503.7936909,15.33300458,33.1196126,2.91175139,1,2,2018
7.24019447,197.5945421,1402.11569,2.351041303,335.461842,476.5103845,13.28155615,96.94410397,3.153800219,1,7,2014
7.682872498,169.0870522,1996.01588,1.603765851,310.5674671,298.0530573,16.64247971,94.1603073,4.074387228,1,7,2022
6.009646716,190.3139043,1650.34406,3.864566749,349.7484457,389.9780973,11.98832391,51.09571105,3.38186391,1,3,2021
7.207886781,188.9206706,1602.29981,4.984416159,311.557381,353.7401,12.03404227,54.9463445,3.74677556,1,8,2019
6.752350417,94.77359561,834.92894,1.846778681,317.3013687,520.285094,9.712231911,67.12516778,3.281802196,1,2,2008
7.049019296,172.4399458,1190.3945,3.852212597,329.2318529,307.877571,17.98625524,72.97405084,4.604724796,1,4,2011
8.092502828,194.6168939,1189.37145,3.834621071,276.634391,533.2883507,16.15159981,85.3380533,5.525726338,1,11,2008
7.226592711,186.1996804,542.43408,1.457134022,318.1832966,344.0720282,9.105812815,77.31530004,4.614400405,1,1,2017
8.218713824,50.97422216,1690.02808,1.456628292,365.0809633,521.7808842,15.06171407,68.37981452,3.787033415,1,11,2010
6.26011129,148.2398659,1068.55321,1.058036136,326.1570433,413.910293,6.36317483,79.95451096,3.732339331,1,4,2007
6.066433797,122.0383305,1967.05464,2.190692076,283.2704951,383.1995849,19.98555517,33.91835076,4.297994791,1,11,2021
7.958871446,157.9274924,1057.96168,4.996166795,300.6951298,457.5115872,14.6597409,69.15760946,3.506502994,1,4,2012
7.388518503,188.3143778,511.18583,1.073065085,366.1766336,420.3942228,12.4199055,70.3680488,4.599324041,1,12,2007
7.493290816,191.9793634,1979.05611,3.704577307,345.0188972,374.18184,11.2553569,66.42188356,2.626546784,1,10,2017
7.334081476,142.2720842,1954.96734,4.418793342,207.8904823,393.9718897,18.75613937,55.45955091,4.816347767,1,9,2007
6.877456933,171.6950224,1980.54649,3.096877813,342.9993828,428.0363444,16.9592689,59.45669089,2.775635434,1,3,2017
7.417502637,191.1469281,1283.89975,4.786529981,352.8356398,436.2361983,14.66895005,44.38021005,4.128193137,1,2,2011
8.405666623,193.5532116,523.37038,4.742732813,386.7004633,514.9640601,10.75190372,50.52655122,3.270903753,1,11,2012
8.331553235,53.81670933,1591.35521,3.763780897,378.9986845,503.8430011,14.87669376,64.29129182,4.732002727,1,10,2010
8.310328194,169.0870522,649.30795,2.964675305,295.9313733,448.7541508,14.53177739,71.20203815,4.805791534,1,12,2012
6.175911599,192.179739,1161.30565,4.26348394,329.4043999,435.865696,8.280181032,94.35695427,3.099746163,1,4,2021
6.95430676,101.1154653,1170.69917,3.948301765,361.8555486,347.8044159,13.78926724,66.13698819,4.510578266,1,9,2014
7.312109304,184.4420107,849.64127,2.150883844,324.4333077,427.6643022,12.56872068,72.59527719,4.069165567,1,5,2021
7.985406394,90.28478619,1944.4859,1.174145858,252.4664847,413.0758196,16.19287015,67.71245963,3.882003963,1,9,2013
7.740887494,97.2809086,1727.83307,4.407192457,319.3067851,506.0101352,17.5391297,74.502808,3.1269559,1,2,2016
8.322986672,153.0325376,1283.72166,3.418674998,401.268832,432.0431198,12.70604897,79.53836758,3.272470739,1,1,2015
7.270955083,181.6653979,1153.35822,2.853907558,329.1464376,522.5485531,13.7912447,89.41293484,4.435760073,1,11,2020
8.075494508,161.0208849,1633.70312,1.635977935,310.068681,497.5236046,18.02400519,66.65419278,5.227609397,1,10,2010
8.330743319,179.3201228,1765.73227,3.292965353,359.3925667,577.4913708,14.99374006,91.61403064,2.770948497,1,9,2010
7.459124173,153.7481702,706.41074,4.563008686,342.936881,566.7547238,11.97141687,57.24411099,4.478070477,1,9,2019
7.891214782,103.5355704,1053.19493,4.980744306,377.7001885,464.0254828,12.52093252,63.9842249,3.771944146,1,9,2018
7.719000805,107.3833271,1041.07886,3.487920191,437.5922998,295.0424923,16.55907627,74.23007644,3.688298056,1,9,2015
6.527768022,148.4172618,1339.20213,1.96901261,303.7341659,434.1984358,14.91532506,70.04800689,2.909606162,1,10,2010
7.417502637,175.0150826,1003.33161,1.369139886,429.8143222,331.3789519,16.29322889,71.45736221,4.290435046,1,9,2020
6.162630537,198.3100198,1318.68813,4.035310498,306.7968615,365.7391217,14.39986002,62.62732956,3.954964292,1,8,2019
6.304040006,198.3780118,1744.36179,2.280275173,321.1683132,437.8795085,13.00188064,18.40001219,4.072186608,1,3,2007
8.073569806,181.6891637,1321.14953,2.852708749,290.6417397,349.3852354,16.07277357,36.0825831,6.099631873,1,3,2009
7.607223911,126.9232492,865.46639,3.421652836,287.2237786,351.5203926,15.84784937,64.98911647,3.450745892,1,5,2014
6.632031569,170.4039257,1171.0889,2.990715957,313.6711274,331.3303525,15.80444893,57.6434569,4.567879972,1,10,2019
7.751328185,162.2318457,1320.156,4.774332501,307.9549023,527.479694,13.06780306,52.96746903,4.430116016,1,11,2014
7.673568581,184.0200288,610.45729,4.407192457,291.2832716,333.6237939,14.80132901,71.15122246,2.959684621,1,6,2015
8.010598445,181.6891637,647.97527,3.487920191,289.9459845,349.8160843,14.1494731,88.62013893,3.327472139,1,10,2016
8.357612993,159.3179722,719.19707,2.615403569,355.0828781,373.5498674,12.95778504,96.58286502,4.29811092,1,6,2008
8.113957736,196.1393118,534.38695,4.944522474,304.0019928,439.624998,12.17852047,81.58899246,4.16249551,1,7,2020
7.474410563,158.3648783,1381.20953,3.670370821,317.4674988,375.0820594,11.79324634,59.49402634,3.190127771,1,3,2009
7.084205672,178.2005415,1832.07896,4.563008686,298.1924062,277.0508017,3.9111834,65.51666804,4.713719499,1,1,2009
6.833111019,107.203903,1740.87366,2.441875461,392.3462516,306.3559039,14.38834959,81.58899246,4.024520851,1,4,2014
6.793698635,132.8265011,1025.89482,2.463761337,275.0556418,367.5700816,12.59999831,46.04628652,4.510578266,1,8,2010
6.246264054,124.811968,910.38485,4.26929917,296.3142196,352.456041,19.09359914,75.3927951,2.741791308,1,7,2008
6.089430846,163.3616035,1319.21051,1.01070089,440.6355091,420.5341718,12.08667531,71.51205257,2.673440871,1,2,2010
7.576780339,198.5967508,1194.81155,1.369139886,346.7870025,393.5338792,9.027167172,69.90790245,3.425065096,1,3,2018
7.689358004,199.4958113,1399.65063,2.814888284,339.3279049,432.0307099,16.28237127,82.06633367,3.886882386,1,12,2010
6.316144445,180.842569,1207.31289,2.522305463,366.0517519,369.5912891,11.86848044,15.6848768,3.95515371,1,12,2021
7.260599154,77.77905941,1249.24995,3.207060321,373.872785,448.5682598,18.72131157,43.89808751,3.771596492,1,6,2014
7.183108734,136.9831212,1335.45869,3.52056793,337.4063418,566.2506937,11.94347658,85.78510284,3.494032184,1,7,2011
7.212955234,132.1832154,527.05017,1.495741072,337.0471082,624.2299006,12.79634736,68.83682935,4.583109838,1,3,2014
7.921219065,169.0283786,1282.95846,4.563008686,350.1080935,570.28826,9.61134874,46.10095925,2.416402098,1,9,2013
7.841263537,76.73413191,1736.09319,4.563008686,334.1031198,320.3547809,13.27663804,56.87596286,2.993300944,1,11,2016
6.328553081,122.2695996,1692.58578,2.661229687,291.2832716,575.1146944,15.59896478,81.52953366,3.923093197,1,3,2016
7.66752086,147.4437735,1154.95535,2.699688758,340.6456695,456.9797718,7.59251575,75.6874006,4.255948317,1,7,2009
7.912361028,174.6926854,1566.05594,2.678915273,366.4289276,390.9430887,18.41795353,87.06613098,3.987012091,1,3,2011
6.9870415,184.707264,1143.85001,4.079266208,320.323984,347.1807804,10.78414041,52.16241879,6.083772354,1,7,2009
6.139743032,133.8536833,755.0542,4.16870595,312.3757858,420.8283622,19.36869791,57.20308922,4.09093992,1,6,2009
7.397650663,167.6586022,959.9291,3.943981451,328.759844,479.9570763,16.06643903,86.85669568,2.292573781,1,11,2016
6.665976007,92.12594528,1723.03357,2.240988241,320.1008753,295.7570532,13.99746616,77.67129222,4.246446172,1,6,2021
7.606066882,184.6668909,1180.53859,3.487044676,361.0093107,417.8435527,14.31941121,58.65852985,4.532019663,1,10,2010
6.394980461,189.1876975,1944.4859,2.449917432,295.9313733,445.3458753,10.67458248,60.18211487,3.771944146,1,11,2018
7.372001852,148.7377009,1005.46041,4.975496269,336.0119081,299.2797747,16.31910453,78.71146943,2.876995631,1,4,2017
7.539881893,180.2104412,896.93606,1.787128167,351.2373616,312.2813818,16.7396694,56.91025406,4.998203435,1,2,2018
7.092812671,154.1375792,1791.01716,2.135909346,292.4192469,363.6334032,15.92264826,91.38460524,4.492387447,1,5,2017
8.076873593,197.6485302,990.61911,1.382276106,368.3874645,371.2119513,15.54502909,62.15437946,3.517153023,1,2,2020
7.496232208,198.9944743,1871.03181,4.420501531,341.066404,358.0562635,10.77863263,71.70322701,4.531196013,1,5,2007
8.210443565,191.4431935,1833.59651,3.57898238,371.3027473,445.5559008,12.7048272,52.71658854,3.857851975,1,9,2012
8.264090516,170.024815,1954.05705,4.325491369,324.8707242,500.1692103,12.06531693,67.23005672,3.52438043,1,11,2007
6.80011909,153.2363644,867.12933,2.938808336,321.6964552,370.8606317,16.54843839,65.83974179,4.726702454,1,10,2021
7.092812671,79.52158858,1763.33146,1.377081097,329.3383664,605.2201244,19.52731893,39.77551322,3.636364183,1,10,2020
8.330743319,176.8960328,636.92075,4.857985012,311.9102239,284.7744589,17.29373229,41.70376599,3.092626379,1,5,2021
8.303831038,193.0629182,1411.91435,3.894309957,341.3339517,512.4287308,14.23510503,60.8221347,3.803908514,1,4,2016
7.977635991,190.0466609,1245.74679,4.123048063,333.8488419,314.9650897,16.31910453,68.60810286,5.143750122,1,10,2007
7.337472122,85.75982519,1145.96972,3.731731916,305.3829137,371.9106474,12.97186896,69.90949068,3.418763195,1,11,2019
7.963945616,126.481668,1161.30565,4.225661281,418.3094306,441.5240883,6.00039093,66.54393516,4.063276428,1,11,2009
6.074581674,152.5076794,1074.13751,3.153853226,289.9599529,629.2812475,14.77300488,58.26530475,4.508705098,1,12,2014
8.142330913,186.6377119,1087.58611,4.355413248,293.7579269,397.2211509,9.305732858,83.41383836,3.592133424,1,10,2010
7.933067692,176.6556313,1589.88866,2.260807751,322.0219095,588.3196505,17.19256436,56.40970792,4.012340383,1,12,2021
7.888375342,87.86279717,802.07382,3.383278597,319.3067851,452.33752,17.70310393,57.24411099,4.181254134,1,6,2021
6.408731147,130.7341253,1339.44512,1.952286995,269.8597989,366.3126721,11.19919093,73.77900664,4.460362938,1,7,2019
6.484827988,169.7425372,629.80333,4.553005556,373.6533277,333.0507859,19.24714117,63.19083547,3.762719837,1,12,2017
6.145148361,191.7313467,1207.96412,2.458678779,348.7767188,326.2690802,19.03221887,85.0095059,3.171655208,1,9,2007
8.029181613,169.2357683,1778.20864,2.660254885,336.0407413,351.0637876,11.85691442,62.43092616,3.992848211,1,11,2017
7.348844512,190.0596949,1187.28489,1.407507068,371.1763132,389.9780973,12.79818681,94.35695427,3.095233157,1,1,2014
6.769769339,104.5478612,1407.02168,3.872755257,290.7403373,425.7970193,15.01303033,60.52159304,2.798242842,1,1,2017
6.258438205,83.09236111,1461.48919,2.306397708,293.7463205,346.5407289,19.0719347,56.60867899,3.919575057,1,10,2019
6.512239645,51.99015726,1941.46487,4.663194245,323.6087859,474.0077155,15.84784937,83.89112947,2.847843538,1,3,2013
7.121458435,56.73918529,1570.24615,1.923848105,283.2173286,332.8553213,9.025661104,75.43402882,3.82359504,1,6,2020
8.377876768,106.92314,1470.36348,2.380947286,283.5146718,294.1656228,17.39566199,69.29225204,4.210327061,1,7,2017
7.992026977,186.6864589,969.05315,2.846560604,356.4202709,447.5206554,12.46504348,91.46170878,3.453861456,1,10,2014
8.447404488,64.10787291,1375.22754,4.079521249,300.150377,494.2887842,11.13215006,35.83396853,3.885492316,1,10,2010
6.335683142,112.820254,1281.90383,1.967136945,320.7993822,353.0699388,13.24332928,62.23013405,4.958936841,1,12,2019
8.445219159,87.27209569,1377.11887,1.7885514,305.8555705,337.8954055,18.72131157,60.39354848,4.240031708,1,12,2020
6.920388988,197.9935375,972.9204,2.727173052,325.9504112,583.4364875,12.84182829,53.31997717,3.622195522,1,3,2011
8.297725878,171.4349805,1143.85001,4.020908209,347.5875833,474.772519,15.12428645,74.98493714,4.583109838,1,9,2011
7.611609817,117.5979583,696.712,4.291147849,390.5541558,355.5273068,16.98060997,92.86455713,3.290105906,1,6,2020
8.163076383,101.5162502,670.50583,3.440415438,306.4511896,403.8240027,16.02194073,45.97940191,4.952508247,1,12,2008
8.474219174,165.9223505,1052.5881,4.760553312,339.3279049,344.3656891,13.20542545,72.71677464,5.303581361,1,7,2021
7.046548537,168.3281928,1239.20476,2.350184762,289.0143482,414.6507252,17.7470368,52.2377358,4.453443265,1,8,2008
6.912669711,185.8467967,835.936,2.427432892,281.5521165,360.5755864,12.77701399,61.12014349,4.833345774,1,3,2014
6.305753479,182.0368954,1630.05308,4.563008686,308.7807686,384.5977112,12.82812074,50.40116029,4.220027671,1,7,2016
6.385470898,127.2991536,1713.86498,4.563008686,310.1406605,378.0855456,10.37978308,53.90882037,2.770948497,1,9,2007
6.864916739,187.6134376,1484.85493,4.351444803,321.1683132,571.5755053,9.515292142,70.26995931,3.932141959,1,11,2019
7.163999223,192.179739,1497.91095,2.463414668,317.1841649,481.1956735,16.00671093,61.24578836,3.53559633,1,3,2010
7.458215234,128.1814546,972.9204,3.111168187,447.4179624,349.1860855,16.5780856,94.34017213,4.178959772,1,7,2007
6.669118531,160.9158149,1599.2078,1.848178197,328.6806496,523.241732,17.55557785,64.56404411,3.346057063,1,2,2020
7.722782683,78.31393937,710.26128,1.38020416,316.1058923,405.8180972,15.12428645,79.50077834,3.433135385,1,12,2019
6.660461917,136.0906769,578.71567,4.338226363,337.2671775,402.0199449,14.04078658,88.34594023,3.175520774,1,9,2016
7.357653081,193.6091377,1097.57765,1.705849814,293.078666,338.5677577,12.71735218,50.14160182,2.615257476,1,8,2009
7.350378987,54.45041534,1898.05196,2.135909346,317.6933312,489.0470441,6.124625358,66.23143554,4.464457184,1,6,2007
6.816024772,87.68949651,1978.12199,4.993707253,361.6313811,282.5023381,12.49050929,71.2712308,4.090264382,1,6,2009
6.891549222,85.75982519,1423.12885,3.309585947,275.9082279,467.171822,16.51972223,23.3855788,4.011718108,1,9,2019
8.470513232,150.5345189,629.21029,2.020421792,354.7681149,631.3042163,11.9952395,44.04038217,3.74677556,1,4,2015
7.183095932,90.70777448,846.93419,3.857006488,311.598136,366.6695125,6.7094941,76.29028546,4.683334813,1,5,2014
6.781535942,147.4437735,1791.01716,1.837546935,318.1832966,467.6280725,14.35295526,95.44387619,3.167712353,1,10,2020
7.096047101,113.9954814,1115.65167,4.899516285,364.0814124,389.3755659,13.31442174,47.64001392,3.44982947,1,4,2021
7.984710742,133.1417512,1222.3823,1.905845937,373.5977905,307.4333027,11.0539246,95.82737524,1.984614867,1,4,2017
6.778478017,110.4586079,1915.38868,2.961214239,319.4949519,557.4956847,16.45540392,42.98984918,3.785506644,1,11,2013
7.065902029,193.1676112,1937.62808,3.16760898,329.7086319,536.2686727,12.72192188,59.68051842,3.668220483,1,9,2012
6.914868152,153.7481702,1371.34156,4.504736896,380.2306339,364.5231509,13.30288014,79.35756016,4.557028866,1,5,2021
7.146019716,192.696422,1900.15664,4.563008686,328.724289,380.3234402,14.66570381,77.55032727,3.5521295,1,8,2013
7.11811226,86.32855153,1444.33421,2.047340145,290.7403373,419.2584481,16.61424751,60.37604138,5.00587853,1,5,2007
8.207458913,177.8213115,1040.87059,3.697655694,305.6164225,414.8109854,15.51403298,56.04493436,4.533174155,1,7,2018
7.578014308,199.4206494,1660.12174,2.787064396,436.2940712,487.459131,15.83176344,29.46842812,3.024968487,1,12,2017
7.084205672,176.7140234,722.70359,2.448260221,335.6524539,491.2160335,11.58014075,55.49833107,3.05593375,1,2,2008
8.163076383,190.0070969,916.8614,2.435090189,294.6030375,525.0754779,16.47204469,55.5289486,4.078277145,1,11,2008
7.798453676,179.9623512,1135.70319,2.790083274,409.9187017,387.3997714,12.06761957,50.21401089,4.699120987,1,8,2011
6.775631133,199.6626368,880.45389,1.851981863,334.4777948,368.4549914,14.21379446,51.09571105,4.318516117,1,6,2011
7.121473951,192.0236594,1864.37687,1.801307888,334.571785,440.4711976,10.85191677,83.66233135,3.542092644,1,12,2011
6.471901741,182.1969054,1465.33825,2.039957729,304.173434,344.967064,10.1400683,77.87921906,5.95232482,1,10,2022
7.675913621,186.4570837,320.9426113,4.732585233,371.6493915,372.551219,14.18239607,74.5705808,4.952508247,1,6,2020
7.609243117,105.3460006,1561.65432,4.502936642,326.6951985,517.4830566,17.20160787,65.43300784,4.061644661,1,5,2021
7.065902029,179.2182173,726.70232,3.171028283,322.9178476,404.8239208,17.0382122,79.3236784,2.921797389,1,5,2009
7.859489939,179.5797525,1387.8861,2.479869615,300.1190004,436.4937616,6.748091938,42.67746528,5.504749397,1,1,2020
6.723072292,66.67057333,1990.35907,3.796306473,323.6836829,374.3178878,16.96194437,77.53204198,3.764099674,1,12,2020
6.769769339,188.9113121,1848.39529,2.330851877,312.0157982,436.8440526,15.40296074,49.35650923,3.995857049,1,7,2010
7.700362305,167.0300972,919.44661,4.164098498,344.5354072,394.2460613,15.92264826,41.33777496,3.287617332,1,5,2013
7.955641328,184.8474873,1523.21922,4.563008686,319.2229356,567.6041514,18.95953438,72.10232429,4.897957118,1,6,2008
6.137698189,70.10010415,1237.4788,2.969803312,350.7820824,353.3654184,13.039764,75.2660643,4.431829144,1,5,2014
6.78302374,175.9118303,1869.54595,1.994121719,379.5047315,325.7923996,8.95640146,68.60840187,3.774600526,1,2,2010
6.689401538,137.7940952,1356.58368,2.106893919,335.6387257,425.627814,12.70604897,82.35001283,2.095914087,1,10,2017
8.369154354,195.370921,1764.25123,2.622687487,363.6848143,437.8921147,8.954519549,72.54525642,3.571622599,1,9,2017
8.378177861,182.7336808,1839.36527,3.554788062,371.9126148,367.8975629,16.27485657,70.7583467,3.571622599,1,6,2010
6.091065286,163.0560217,1345.93445,2.260807751,314.4524251,498.3653766,13.11496542,77.07978001,3.886882386,1,2,2009
